,teleplay_id,name,genre,type,episodes,rating,members
1056,16363,Vanquished Queens,"Action, Adventure, Ecchi, Fantasy",short,4,5.8492433881298265,5462
1057,29505,Suna Asobi,"Adventure, Kids, Music",Special,1,5.4046077995699235,69
1058,30985,Yamakoshi Mura no Mari to Sanbiki no Koinu,"Drama, Kids",short,1,6.393795064321926,56
1059,126,Futakoi Alternative,"Comedy, Drama, Romance",medium,13,7.589523591650951,21516
1060,4800,Huckleberry Finn Monogatari,Adventure,medium,26,6.05714377826178,665
1061,2479,Dragon Knight,"Action, Demons, Fantasy, Restricted",short,1,5.4838458736504165,1540
1062,32423,Pretty x Cation The Animation,Restricted,short,2,5.333095518284301,2636
1063,17473,Jungle Wars,"Adventure, Kids",short,1,6.323191259914291,70
1064,16353,Love Lab,"Comedy, Romance, School",medium,13,7.712408601367199,79493
1065,24475,Mangaka-san to Assistant-san to The Animation Specials,"Comedy, Ecchi, Harem, Seinen, Slice of Life",Special,6,6.612731302183844,21564
1066,93,Mobile Suit Gundam Seed,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",medium,50,8.116232829772274,96973
1067,3669,Duel Masters Movie 1: Yami no Shiro no Maryuuou,"Adventure, Kids",long,1,6.096023119676918,748
1068,3769,Play Ball 2nd,"Action, Shounen, Sports",medium,13,7.25649832419185,198
1069,31537,Shingeki no Bahamut: Manaria Friends,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",medium,Unknown,6.645485276001164,9939
1070,2625,The☆Doraemons: The Mysterious Thief Dorapan The Mysterious Cartel,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",long,1,7.020217993448709,621
1071,32561,Hai to Gensou no Grimgar Special,Comedy,Special,1,5.861997208514392,18358
1072,32667,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,Restricted,short,4,5.534599529894701,3965
1073,30463,Kyoufu Shinbun (2014),"Demons, Fantasy, Horror, Supernatural",ONA,16,5.752406739179532,640
1074,21561,Ryuugajou Nanana no Maizoukin (TV),"Comedy, Supernatural",medium,11,6.765992193057777,101326
1075,907,Princess Princess,"Comedy, School, Shoujo",medium,12,6.952697846726812,38778
1076,17068,Transfer,"Action, Music",Music,1,5.535104010717949,797
1077,18071,Chalk-iro no People,"Romance, Seinen",short,1,6.377629593065916,92
1078,29473,Toko-chan Chokkin,"Adventure, Historical, Kids, Slice of Life",medium,3,7.178375070922294,37
1079,31761,Sayokyoku,"Comedy, Dementia",long,1,4.764392096340429,210
1080,16696,2020 Nyeon Ujuui Wonder Kiddy,"Sci-Fi, Space",medium,13,6.11751414120339,179
1081,9434,Fighting of Ecstasy,Restricted,short,2,5.168834169144295,1902
1082,9796,Atashin&#039;chi 3D Movie: Jounetsu no Chou Chounouryoku Haha Dai Bousou,Comedy,long,1,5.8117113332564,196
1083,31163,Dimension W,"Action, Sci-Fi, Seinen",medium,12,6.541401432193547,130028
1084,5189,Chou Tokkyuu Hikarian,"Action, Adventure, Kids",medium,156,7.019872144250737,337
1085,13673,Otome Nadeshiko Koi Techou,"Historical, Shoujo",short,1,5.833705256913798,3074
1086,33064,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,"Action, Drama, Military, Sci-Fi, Space",short,Unknown,6.0759725698423885,2058
1087,30803,"Planetarium Chibi Maruko-chan, Hoshi ni Negai wo","Comedy, Kids, School, Slice of Life",long,1,6.78743103608841,151
1088,9718,Gitai Saimin,Restricted,short,2,5.1774185704551146,1594
1089,8862,Ganbare Goemon: Jigen Jou no Akumu,Comedy,short,1,5.823536206244762,128
1090,18137,Train Heroes,Kids,medium,26,6.966345916889816,164
1091,6226,Utawarerumono Recaps,"Action, Drama, Fantasy",Special,2,6.126129912128626,2667
1092,12321,Thermae Romae,"Comedy, Historical, Seinen",medium,3,6.895936752525425,13444
1093,32472,Okoru yo!,"Kids, Music",Music,1,6.130252433728307,37
1094,32291,Kakegae no,Drama,ONA,1,4.201731155160763,103
1095,9998,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,"Comedy, Drama, Police, Romance",short,1,6.981565457194835,116
1096,21031,Precure All Stars Movie New Stage 3: Eien no Tomodachi,"Kids, Magic, Shoujo",long,1,6.453049600147482,1570
1097,5136,Flag Director&#039;s Edition: Issenman no Kufura no Kiroku,Action,long,1,5.683008973186376,987
1098,7258,Tabi,"Fantasy, Psychological",long,1,5.60615707048191,558
1099,2792,Panzer Dragoon,"Adventure, Fantasy",short,1,4.6654489002667185,1047
1100,34449,THE REFLECTION,"Action, Super Power",medium,Unknown,6.033381944967884,242
1101,8249,Votoms Finder,"Action, Drama, Mecha, Military, Sci-Fi",short,1,6.159714133569285,1735
1102,12767,Yuusei Kamen,Sci-Fi,medium,39,5.92734872863487,103
1103,5661,Umi no Momotarou,Samurai,long,1,4.639894035406035,525
1104,19311,Turuturutu Narongi,"Adventure, Kids",medium,52,6.755173011716593,67
1105,3497,Steady x Study,Romance,short,1,5.92182824295321,310
1106,13435,Taka no Tsume NEO Announcement Movie,"Comedy, Parody, Super Power",Special,1,5.076951469574437,109
1107,1657,Byston Well Monogatari: Garzey no Tsubasa,Fantasy,short,3,4.751127714258464,5822
1108,818,Sakura Tsuushin,"Comedy, Drama, Romance, Slice of Life",short,12,6.991430443396085,7342
1109,21573,Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist.,"Action, Music, Sci-Fi",medium,13,6.616108699369075,17466
1110,34312,Saimin Class,Restricted,short,Unknown,5.424365007757279,240
1111,5085,Nakedyouth,"Romance, Shounen Ai, Slice of Life, Sports",ONA,1,6.166266277866302,4125
1112,32634,Okusama ga Seitokaichou!: Okusama Gekijou,"Comedy, Shounen",Special,12,6.171182864279729,4250
1113,2980,Kuusou Kagaku Sekai Gulliver Boy,"Action, Adventure, Fantasy, Magic, Mecha",medium,50,6.719537533686305,534
1114,1641,Iron Virgin Jun,"Action, Comedy, Fantasy, Martial Arts, Super Power",short,1,5.672288163474669,890
1115,84,Mobile Suit Gundam 0083: Stardust Memory,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",short,13,6.637870955988026,20238
1116,718,Yume de Aetara (TV),"Comedy, Drama, Romance, Seinen, Slice of Life",medium,16,7.566688455644537,3821
1117,28575,"Hanshin Awaji Daishinsai ni Manabu: Boku wa, Ano Hi wo Wasurenai.","Drama, Historical, Kids",short,1,6.740519274913183,44
1118,1988,Himawari!!,"Comedy, Romance",medium,13,7.177369972219311,7275
1119,32832,Kaze no You ni,"Drama, Slice of Life",long,1,5.636491218200484,741
1120,3819,Sasurai no Taiyou,"Drama, Music",medium,26,5.946619544883532,316
1121,31827,Comet Lucifer: Garden Indigo no Shasou kara,"Adventure, Comedy, Fantasy",Special,12,5.843524798465236,2769
1122,18133,Ikeike! Momon-chan,Comedy,medium,15,5.911451320868097,443
1123,1912,Marginal Prince: Gekkeiju no Ouji-tachi,"Romance, School, Shounen Ai",medium,13,6.935700215969892,7962
1124,20587,Ashinaga Ojisan,"Comedy, Drama, Shoujo",Special,1,6.071132172170194,232
1125,1783,Imouto Jiru,Restricted,short,2,5.484486326302574,5952
1126,3160,Houkago Mania Club: Koi no Hoshii no,"Restricted, Yuri",short,2,4.998378585980873,1710
1127,11739,Kimi to Boku. 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",medium,13,8.421278842556337,44564
1128,5267,Gamba no Bouken,"Adventure, Kids",medium,26,6.905131897408297,790
1129,32851,Riding the Storm,Music,Music,1,4.318717574911688,67
1130,17004,Sore Ike! Anpanman: Franken-Robo-kun&#039;s Surprised Christmas,"Comedy, Fantasy, Kids, Super Power",Special,1,6.659685717233117,81
1131,19951,Hunter x Hunter Movie: The Last Mission,"Action, Adventure, Shounen, Super Power",long,1,6.107393644704267,37633
1132,2833,Gulliver no Uchuu Ryokou,"Adventure, Sci-Fi",long,1,5.618454465876665,527
1133,29103,Tanoshii Sansuu,"Kids, Music",Music,1,4.731014882451877,75
1134,338,Rose of Versailles,"Adventure, Drama, Historical, Romance, Shoujo",medium,40,8.253491023020654,32188
1135,33393,Enkou Shoujo: Rikujoubu Yukki no Baai The Animation,Restricted,short,1,5.374175013023067,1402
1136,1460,Uchuu no Kishi Tekkaman Blade II,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",short,6,6.537210215302002,2346
1137,32811,Black Ocean,Music,Music,1,5.223800819870687,83
1138,669,Kujibiki Unbalance,"Comedy, Romance, School",short,3,6.9223257049246545,8291
1139,30079,Kirin no Otenki Mama-san,Fantasy,Special,12,4.89831490652135,109
1140,20377,Dorei Usagi to Anthony The Animation,Restricted,short,1,5.580039151161483,3836
1141,2028,Zettai Muteki Raijin-Oh (1992),"Mecha, Sci-Fi, Shounen",short,4,5.930237273101649,224
1142,4833,Esper Bishoujo Manami,Restricted,short,1,4.900141815672983,608
1143,23849,Pokemon XY: Sora no Hahen,"Adventure, Fantasy, Kids",long,1,6.403529777151906,2360
1144,12065,Queen&#039;s Blade OVA Specials,"Action, Adventure, Ecchi, Fantasy",Special,2,5.786175686742668,5535
1145,2508,Genshiken 2,"Comedy, Parody, Slice of Life",medium,12,6.80854254783592,55825
1146,16802,Golden Batman,"Action, Kids",long,1,5.410533791411624,347
1147,328,Piano,"Drama, Music, Romance, Shoujo, Slice of Life",medium,10,7.319828734183815,5674
1148,2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,"Harem, Romance, School",medium,13,7.447304894612541,12622
1149,19157,Youkai Watch,"Comedy, Kids, Supernatural",medium,Unknown,7.2062354626376415,8147
1150,9588,Kyouiku Shidou The Animation,Restricted,short,1,5.374432816484518,2438
1151,29649,Tsuiseki,Dementia,long,1,4.50170429650956,81
1152,10324,Tono to Issho: Gantai no Yabou,"Comedy, Historical, Parody, Samurai, Seinen",medium,12,6.9655638942475715,1993
1153,30648,Stitch!: Zutto Saikou no Tomodachi Special,"Adventure, Comedy, Kids",Special,1,6.9970924842415965,189
1154,20385,Eguchi Hisashi no Kotobuki Gorou Show,"Comedy, Ecchi, Parody",short,4,6.217599264991076,311
1155,5332,Toshokan Sensou: Koi no Shougai,"Action, Comedy, Drama, Military, Romance",Special,1,7.4609361233806055,6581
1156,24679,Flanders no Inu Specials,"Drama, Slice of Life",Special,2,5.2635605747937895,139
1157,26153,Nat-chan no Akai Tebukuro,"Historical, Kids",long,1,6.349670177646912,51
1158,32622,Hello Kitty no Oyayubi-hime,"Adventure, Fantasy, Kids",long,1,6.33487424034807,41
1159,33203,Fukumenkei Noise,"Music, Romance, Shoujo",medium,Unknown,7.045041288118555,2127
1160,3519,Garakuta-doori no Stain,Comedy,medium,13,6.6154065590721505,641
1161,3000,Taiho Shichau zo: Full Throttle,"Action, Comedy, Police, Shounen",medium,23,6.905873940091974,5134
1162,6727,Mechakko Dotakon,"Comedy, Sci-Fi",medium,28,6.148136647425682,125
1163,17979,Kiki to Lala no Papa to Mama ni Aitai,Kids,short,1,6.124011916618636,86
1164,2083,Natsuki Crisis,"Action, Martial Arts, School",short,2,5.966202656699602,1186
1165,707,Comic Party Specials,"Comedy, Drama",Special,4,6.162139961505532,2669
1166,1156,I: Wish You Were Here,"Action, Drama, Mystery, Sci-Fi",medium,4,6.530684482845869,6017
1167,2304,Mobile Suit SD Gundam Mk IV,"Mecha, Parody, Sci-Fi",short,2,5.622014018490493,1756
1168,369,Boogiepop wa Warawanai: Boogiepop Phantom,"Dementia, Drama, Horror, Mystery, Psychological, Supernatural",medium,12,7.465033580969399,47280
1169,22607,Ahiru no Pekkle no Suieitaikai wa Oosawagi,"Fantasy, Kids",short,1,6.215148660467543,144
1170,18591,Sore Ike! Anpanman: Inochi no Hoshi no Dolly,"Fantasy, Kids, Magic",long,1,6.13655995909388,85
1171,4816,Gakuen 2,"Restricted, School",short,2,5.688263616011427,2217
1172,6901,Battle Spirits: Shounen Gekiha Dan,"Action, Game, Shounen",medium,50,7.1070804105416165,1135
1173,11077,Hellsing: The Dawn,"Action, Horror, Seinen, Supernatural, Vampire",Special,3,6.496313252531414,40548
1174,10659,Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!,"Action, Comedy, Martial Arts, Shounen, Super Power",long,1,6.409772893328227,25174
1175,3054,La Seine no Hoshi,"Adventure, Drama, Historical, Shoujo",medium,39,6.876465466955926,964
1176,4872,Goku Sayonara Zetsubou Sensei,"Comedy, Parody, School",short,3,6.6064450915440815,40358
1177,26223,Shin-chan ga Naita!,"Drama, Kids",short,1,6.393794815476886,55
1178,12343,Dirty Pair Flash 2,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi",short,5,6.386116908945125,1539
1179,32783,Happy Hour,Music,Music,1,4.620411160414554,69
1180,30355,Wakaba*Girl,"Comedy, School, Slice of Life",medium,13,6.7915984405923195,22773
1181,32422,Doukyuusei,"Kids, Music",Music,1,6.84287669978802,116
1182,19905,"Dai-chan, Daisuki.","Drama, School, Slice of Life",long,1,5.929716071120745,91
1183,2839,Ariel Visual,"Action, Comedy, Mecha, Sci-Fi",short,2,6.252861381818986,653
1184,2714,Sotsugyou: Graduation,"Drama, School",short,2,5.867061348309635,548
1185,24451,Kanojo ga Flag wo Oraretara OVA,"Comedy, Harem, Romance, School",short,1,7.468153081064656,10264
1186,30831,Kono Subarashii Sekai ni Shukufuku wo!,"Adventure, Comedy, Fantasy, Supernatural",medium,10,7.306478468933452,244877
1187,7770,Yutori-chan,"Comedy, Slice of Life",ONA,25,5.728905189734027,3516
1188,3101,F-Zero: Falcon Densetsu,"Action, Adventure, Cars, Mecha, Sci-Fi, Shounen, Sports",medium,51,6.643417899227314,3863
1189,28339,2005-nen Uchuu no Tabi,"Dementia, Sci-Fi, Space",Special,1,5.0920410364280055,657
1190,20243,Gatapishi,"Comedy, Slice of Life",medium,199,5.842194810169522,102
1191,12755,Mahoutsukai Jiji,"Fantasy, Magic, Music",ONA,1,5.4600939704921165,1039
1192,7106,Ougon Senshi Gold Lightan,"Mecha, Sci-Fi",medium,52,6.258922579293925,287
1193,22627,Santa-san to Tonakai Kuppi,"Fantasy, Kids",short,1,6.256758607010036,71
1194,5277,Sekirei: Pure Engagement,"Action, Comedy, Ecchi, Harem, Super Power",medium,13,7.181933335940418,113911
1195,2561,Captain Future,"Action, Adventure, Sci-Fi, Shounen",medium,52,6.678857582170437,1837
1196,10501,Bannou Yasai Ninninman,"Comedy, Supernatural",long,1,5.802173036252386,3612
1197,25029,"Little Polar Bear: Shirokuma-kun, Fune ni Noru","Adventure, Fantasy, Kids",short,1,6.455951387937851,109
1198,12337,Soukou Kihei Votoms Recaps,"Action, Drama, Mecha, Military, Sci-Fi",short,4,6.68740123463712,358
1199,9825,Tonari no Tokoro,Comedy,short,1,5.823535708554681,126
1200,1647,Kakugo no Susume,"Action, Demons, Ecchi, Horror, Mecha, Sci-Fi, Super Power",short,2,5.638511172010139,4269
1201,329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",medium,26,7.845627809342431,105044
1202,9043,Majuu Sensen,"Action, Fantasy",short,3,5.855473151979009,320
1203,30411,Happy Jozy,Comedy,medium,Unknown,6.254380503784249,211
1204,32010,"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu","Comedy, Slice of Life",Special,1,6.312318233051146,95
1205,1097,Lime-iro Senkitan,"Drama, Ecchi, Harem, Historical, Mecha, Supernatural",medium,13,7.293819304143046,6176
1206,1253,Saint Seiya: Meiou Hades Meikai-hen,"Action, Adventure, Demons, Fantasy, Sci-Fi, Shounen, Super Power",short,12,6.660714535102854,21240
1207,2637,Doraemon: It&#039;s Autumn!,"Adventure, Comedy, Fantasy, Kids, Shounen",Special,1,6.569437286929343,483
1208,8520,Biriken,"Comedy, Kids",medium,32,6.969054925766777,102
1209,11281,Keroro Gunsou: Mushakero Ohirome Sengoku Ranstar Dai Battle,"Action, Comedy, Mecha, Parody, Samurai, Shounen",Special,1,6.97701965387121,613
1210,12375,Maki-chan to Nau.,Restricted,short,4,5.629984192118354,9650
1211,3444,The Ultraman,"Action, Sci-Fi, Shounen, Space, Super Power",medium,50,6.177893296555796,737
1212,2229,Dragon Quest: Dai no Daibouken,"Adventure, Comedy, Demons, Fantasy, Magic, Martial Arts, Shounen",medium,46,7.333070835501443,8999
1213,1225,3x3 Eyes Seima Densetsu,"Action, Adventure, Demons, Fantasy, Horror, Romance",short,3,7.193843523590954,8892
1214,3256,Soukou Kihei Votoms: Pailsen Files,"Mecha, Military, Sci-Fi, Space",short,12,6.208706581651403,2861
1215,6366,Karuizawa Syndrome,"Action, Comedy, Drama, Slice of Life",short,1,6.33265524730737,145
1216,16259,Inferious Wakusei Senshi Gaiden Condition Green,"Action, Sci-Fi",short,6,5.699148591503274,116
1217,33272,Nanocore: 2016 New Year Special,Music,Music,1,4.318726284488089,102
1218,18389,Heisei Policemen!!,"Comedy, Police",ONA,6,5.887202035792916,147
1219,30958,Daruma-chan,"Kids, Supernatural",short,5,6.359981830147498,42
1220,2786,Bakegyamon,"Action, Game, Shounen",medium,51,7.005223974059056,1466
1221,7550,Pokemon: Pikachu Tanken Club,"Adventure, Comedy, Fantasy, Kids",Special,1,6.868211514836787,3571
1222,3565,U-Jin Brand,Restricted,short,1,5.169133319951463,535
1223,909,Geneshaft,"Adventure, Mecha, Sci-Fi, Space",medium,13,6.483282145093968,8643
1224,5314,Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon,"Adventure, Comedy, Fantasy",long,1,6.023006168150742,350
1225,29744,Seishun Midnight Runners: Shiosai,Music,Music,1,4.318721307587288,82
1226,34514,Pokemon Generations,"Action, Adventure, Fantasy, Game, Kids",ONA,18,7.226286991397546,295
1227,10716,Towa no Quon 5: Souzetsu no Raifuku,"Action, Super Power, Supernatural",long,1,6.064764856406837,18060
1228,12951,AWOL,"Action, Military, Sci-Fi, Space",medium,12,4.83760909503956,293
1229,211,Pure Mail,Restricted,short,2,5.243321400764678,1911
1230,17961,Tetsuwan Atom: Chikyuu Saigo no Hi,"Mecha, Sci-Fi",long,1,5.162830554851149,280
1231,18449,Mobile Suit Gundam Battlefield Record: Avant-Title,"Mecha, Sci-Fi, Space",ONA,1,5.638754576573886,1169
1232,2033,Tamala 2010: A Punk Cat in Space,"Comedy, Dementia, Psychological, Sci-Fi",long,1,6.431014958140512,3343
1233,24045,Monster ni Natta Domerica,"Action, Fantasy",ONA,1,5.173158913075336,146
1234,1540,"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...","Romance, Shounen, Sports",Special,1,6.6715736686889855,1627
1235,1092,Mobile Suit Gundam III: Encounters in Space,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",long,1,6.878803044860762,11343
1236,3644,Uchiyama Aki,Restricted,short,3,5.071179646369372,744
1237,10760,Issunboushi,Drama,long,1,5.558762359684771,120
1238,7844,The Place Where We Were,Dementia,long,1,5.105118840469694,195
1239,4991,Wakakusa Monogatari,"Historical, Slice of Life",Special,1,6.202513353432222,373
1240,21235,Log Horizon Recap,"Action, Adventure, Fantasy, Magic, Shounen",Special,1,6.208899106478387,10245
1241,3636,Warau Kangofu The Animation,Restricted,short,2,5.451359177740473,3040
1242,475,Hotori: Tada Saiwai wo Koinegau,"Drama, Sci-Fi",long,1,5.823202493422482,3701
1243,1831,Iczer-Girl Iczelion,"Action, Adventure, Sci-Fi",short,2,5.6527964157756445,1194
1244,2086,NG Knight Ramune &amp; 40 DX: Wakuwaku Jikuu - Honoo no Daisousasen,"Adventure, Comedy, Fantasy, Shounen",short,3,6.820591512830751,421
1245,13917,Star☆Jewel Gaiden: Natsumi Oblivion,"Restricted, Yuri",short,1,5.090130105403857,883
1246,10470,God Eater Prologue,"Action, Fantasy, Military, Sci-Fi",Special,1,5.9446166721189755,19414
1247,2575,Don Chuck Monogatari,"Adventure, Kids, Slice of Life",medium,26,6.682877869095972,411
1248,612,PetoPeto-san,"Comedy, Fantasy, Romance, School",medium,13,7.535844226308324,3956
1249,3821,Portable Kuukou,"Music, Sci-Fi",Music,1,5.2780282004696435,1515
1250,5515,Wakusei Robo Danguard Ace: Uchuu Daikaisen,"Mecha, Sci-Fi",long,1,5.238238896101944,220
1251,930,Densetsu Kyojin Ideon,"Drama, Mecha, Sci-Fi, Space",medium,39,6.637508929056217,5517
1252,15579,Shinkai Densetsu Meremanoid,"Adventure, Fantasy",medium,24,6.173334920502948,163
1253,6658,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,"Comedy, Magic",medium,13,5.1579965395320535,300
1254,3734,Glass no Kamen: Sen no Kamen wo Motsu Shoujo,"Drama, Shoujo",short,3,6.149270928843544,1248
1255,6827,Suzume no Oyado,Fantasy,long,1,4.97789608101438,359
1256,32826,Yuuki no Baton,Music,Music,1,5.223916781659331,549
1257,5653,Mahou Shoujo Ai San: The Anime,"Demons, Restricted, School, Supernatural",short,3,5.9491985633447495,1981
1258,31977,Hanabi,"Drama, Music, Romance, Slice of Life",Music,1,5.5211763436723125,162
1259,21339,Psycho-Pass Movie,"Action, Military, Police, Sci-Fi",long,1,6.093294114997537,94677
1260,4312,Hokuto no Ken: Toki-den,"Action, Martial Arts",short,1,6.090904384204606,3662
1261,1782,Hyakki,"Restricted, Horror",short,3,5.470825717936794,1341
1262,16818,Eunhahamdae Jiguho,"Action, Adventure, Kids, Sci-Fi, Space",long,1,6.572647950677215,83
1263,12781,Yoshimoto Muchikko Monogatari,Comedy,medium,47,6.255397322421327,88
1264,31518,Honoo no Haramase Motto! Hatsuiku! Karada Sokutei 2,"Harem, Restricted, School",short,1,6.24018078966394,1729
1265,1142,Hachimitsu to Clover II,"Drama, Josei, Romance",medium,12,7.752207727104621,61493
1266,2513,Detective Conan OVA 03: Conan and Heiji and the Vanished Boy,"Adventure, Comedy, Mystery, Police, Shounen",short,1,6.701441864074292,8252
1267,4591,Yoiko,"Comedy, School, Slice of Life",medium,20,6.707226258753035,2238
1268,28115,Onigara,"Demons, Kids",short,1,6.1541311460087105,64
1269,32977,Aggressive Retsuko,"Comedy, Music",medium,Unknown,6.434354250242228,5465
1270,7580,Ikkitousen: Xtreme Xecutor,"Action, Ecchi, Martial Arts, School, Super Power",medium,12,6.547945241023557,28260
1271,34213,Getsuyoubi no Tawawa,Slice of Life,ONA,12,5.413127891493021,16663
1272,6802,So Ra No Wo To,"Military, Music, Sci-Fi, Slice of Life",medium,12,6.538555823983257,84390
1273,24809,Arigatou Kumanofu,Comedy,ONA,11,5.744904188208475,69
1274,32644,Yaseruyagi,,ONA,1,5.331169383806303,30
1275,15807,Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,"Comedy, Ecchi, School, Sports",short,1,6.298179043734237,10122
1276,33358,Mahou no Star Magical Emi: Finale! Finale!,"Comedy, Magic, Shoujo",short,1,5.50017106659519,107
1277,3318,Kimi ga Nozomu Eien: Next Season,"Drama, Romance",short,4,6.748861146409194,21064
1278,27793,It Girl,Music,Music,1,5.123454943211554,961
1279,1925,Urusei Yatsura Movie 6: Itsudatte My Darling,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",long,1,7.5301027187142315,2553
1280,8227,Akuma-kun: Youkoso Akuma Land e!!,"Adventure, Fantasy, Horror, Magic, Supernatural",long,1,6.072130567731432,185
1281,1026,Yakumo Tatsu,"Adventure, Historical, Horror, Shoujo, Supernatural",short,2,6.410598930472085,2427
1282,11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,"Drama, Magic, Psychological, Thriller",long,1,6.494759719211748,135735
1283,2436,Angelium,Restricted,short,2,5.337152251769833,3395
1284,3743,Murder,"Mystery, Parody, Vampire",long,1,5.441853088647758,963
1285,29367,Jam the Housnail,"Adventure, Kids",medium,15,6.754343962647383,49
1286,8525,Kami nomi zo Shiru Sekai,"Comedy, Harem, Romance, Shounen, Supernatural",medium,12,8.488031968957031,284846
1287,15407,Magical Suite Prism Nana,Magic,short,7,5.412685319500941,6797
1288,31344,K: Missing Kings - Manner Movie,Comedy,long,1,5.76218539203086,3235
1289,3503,Kanokon,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",medium,12,8.397052259567431,122288
1290,9857,Bakusou Kyoudai Let&#039;s &amp; Go Special,"Adventure, Cars, Shounen, Sports",Special,1,5.616876429353567,344
1291,31109,Hatsukoi Monster,"Comedy, Romance, School, Shoujo",medium,12,7.432892801094045,37238
1292,970,Yokoyama Mitsuteru Sangokushi,"Adventure, Historical",medium,47,6.748348428564329,2849
1293,1064,Mazinkaiser,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",short,7,6.87476241611661,4681
1294,4689,Kaze no Toori Michi,Music,Music,1,5.290077415430345,1902
1295,3757,Sekai Meisaku Douwa: Aladdin to Mahou no Lamp,"Adventure, Fantasy",long,1,5.730236652992678,573
1296,8292,Seitokaichou Hikaru,Restricted,short,1,5.292881330496186,2772
1297,524,Onegai☆Twins: Natsu wa Owaranai,"Comedy, Drama, Romance",short,1,7.159182629656575,22614
1298,21041,Follow Me,"Drama, Music, Romance, Slice of Life",Music,1,6.774612607700552,1165
1299,3633,Angel,"Comedy, Restricted, School",short,1,5.771384577664196,1005
1300,3320,Harbor Light Monogatari: Fashion Lala yori,Shoujo,short,1,5.199118087030266,800
1301,2524,Jungle de Ikou!,"Action, Adventure, Comedy, Ecchi, Magic",short,3,5.931768440213771,3185
1302,27411,Ghost in the Shell (2015),"Action, Mecha, Police, Psychological, Sci-Fi",long,1,6.547009811837377,19872
1303,20755,Ganbare! Lulu Lolo,"Kids, Slice of Life",medium,26,6.633001257795717,134
1304,9792,Licca-chan Fushigi na Fushigi na Yunia Monogatari,"Adventure, Kids",short,2,6.281644409630211,307
1305,23177,Piano Specials,"Drama, Music, Romance, Shoujo, Slice of Life",Special,4,6.467305072579439,194
1306,7953,Defend Love,"Adventure, Fantasy, Magic, Mecha, Music, Romance, Sci-Fi, Super Power, Supernatural",Music,1,7.0135476006976845,1162
1307,22411,Asa ga Kuru mae ni: Sasurai Version,"Music, Romance",Music,1,5.777203801623528,187
1308,4492,Seisen Gakuin,Restricted,short,1,5.250004686432139,1628
1309,28077,"Go! Go! 575: Meippai ni, Hajiketeru?",Slice of Life,Special,1,5.320952384795875,1628
1310,4544,Wanghu Sim Cheong,Fantasy,long,1,5.421767459494562,302
1311,34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,"Action, Horror, Mystery, Psychological",Special,1,6.82199642672804,29969
1312,22163,Natsu no Shisen 1942,Dementia,long,1,4.0491860654638225,167
1313,15875,Shin Kyojin no Hoshi,Sports,medium,52,5.050068803793072,165
1314,971,Astro Boy: Tetsuwan Atom,"Action, Adventure, Kids, Mecha, Sci-Fi, Shounen, Super Power",medium,50,7.683593655748152,9331
1315,3182,Massugu ni Ikou. 2nd Season,"Comedy, Josei, Romance, Slice of Life",medium,5,7.4369983981170655,904
1316,13843,Wild Adapter,"Action, Drama, Mystery, Shoujo",short,2,6.319622314110595,5196
1317,6462,Amefuri Kozou,"Fantasy, Supernatural",short,1,5.756022760294888,606
1318,10643,Gintama: Dai Hanseikai,"Action, Comedy, Parody, Samurai",Special,1,6.607864311531246,14728
1319,298,.hack//Tasogare no Udewa Densetsu,"Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen",medium,12,7.620046648040486,47679
1320,3004,Saint Beast: Ikusen no Hiru to Yoru-hen,"Fantasy, Magic",short,2,5.437540394286454,2708
1321,21201,Teekyuu 2 Specials,"Comedy, School, Shounen, Sports",Special,2,6.456499793409589,5666
1322,586,Ayakashi: Japanese Classic Horror,"Fantasy, Historical, Horror",medium,11,6.8791899963729435,34938
1323,20365,Another: Misaki Mei - Shizuka ni,Music,Music,1,5.357316304306671,10775
