,teleplay_id,name,genre,type,episodes,rating,members
1075,907,Princess Princess,"Comedy, School, Shoujo",medium,12,7.126122885433538,38778
1076,17068,Transfer,"Action, Music",Music,1,5.459020019359191,797
1077,18071,Chalk-iro no People,"Romance, Seinen",short,1,6.4866920255518785,92
1078,29473,Toko-chan Chokkin,"Adventure, Historical, Kids, Slice of Life",medium,3,6.442878713548282,37
1079,31761,Sayokyoku,"Comedy, Dementia",long,1,4.373364153088388,210
1080,16696,2020 Nyeon Ujuui Wonder Kiddy,"Sci-Fi, Space",medium,13,6.634730881539083,179
1081,9434,Fighting of Ecstasy,Restricted,short,2,5.612130155134695,1902
1082,9796,Atashin&#039;chi 3D Movie: Jounetsu no Chou Chounouryoku Haha Dai Bousou,Comedy,long,1,5.890259759842258,196
1083,31163,Dimension W,"Action, Sci-Fi, Seinen",medium,12,7.350208786279863,130028
1084,5189,Chou Tokkyuu Hikarian,"Action, Adventure, Kids",medium,156,6.80490278085748,337
1085,13673,Otome Nadeshiko Koi Techou,"Historical, Shoujo",short,1,6.674938195341172,3074
1086,33064,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,"Action, Drama, Military, Sci-Fi, Space",short,Unknown,6.709600121732249,2058
1087,30803,"Planetarium Chibi Maruko-chan, Hoshi ni Negai wo","Comedy, Kids, School, Slice of Life",long,1,6.758690201443723,151
1088,9718,Gitai Saimin,Restricted,short,2,5.618892696300213,1594
1089,8862,Ganbare Goemon: Jigen Jou no Akumu,Comedy,short,1,6.642357065236985,128
1090,18137,Train Heroes,Kids,medium,26,6.749749001176692,164
1091,6226,Utawarerumono Recaps,"Action, Drama, Fantasy",Special,2,6.344434291484445,2667
1092,12321,Thermae Romae,"Comedy, Historical, Seinen",medium,3,7.125508451574165,13444
1093,32472,Okoru yo!,"Kids, Music",Music,1,6.3194374909693956,37
1094,32291,Kakegae no,Drama,ONA,1,3.9686866468292417,103
1095,9998,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,"Comedy, Drama, Police, Romance",short,1,6.406282032930831,116
1096,21031,Precure All Stars Movie New Stage 3: Eien no Tomodachi,"Kids, Magic, Shoujo",long,1,6.6695196663470435,1570
1097,5136,Flag Director&#039;s Edition: Issenman no Kufura no Kiroku,Action,long,1,5.635860300540673,987
1098,7258,Tabi,"Fantasy, Psychological",long,1,5.934954974058325,558
1099,2792,Panzer Dragoon,"Adventure, Fantasy",short,1,4.886332585856203,1047
1100,34449,THE REFLECTION,"Action, Super Power",medium,Unknown,6.04095558367139,242
1101,8249,Votoms Finder,"Action, Drama, Mecha, Military, Sci-Fi",short,1,6.539708558237319,1735
1102,12767,Yuusei Kamen,Sci-Fi,medium,39,6.051983959336474,103
1103,5661,Umi no Momotarou,Samurai,long,1,4.658699104798514,525
1104,19311,Turuturutu Narongi,"Adventure, Kids",medium,52,6.312734244019091,67
1105,3497,Steady x Study,Romance,short,1,5.821910381461959,310
1106,13435,Taka no Tsume NEO Announcement Movie,"Comedy, Parody, Super Power",Special,1,4.751165874644815,109
1107,1657,Byston Well Monogatari: Garzey no Tsubasa,Fantasy,short,3,5.244081542800811,5822
1108,818,Sakura Tsuushin,"Comedy, Drama, Romance, Slice of Life",short,12,6.458922265957976,7342
1109,21573,Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist.,"Action, Music, Sci-Fi",medium,13,6.8051882619619315,17466
1110,34312,Saimin Class,Restricted,short,Unknown,5.862781456273612,240
1111,5085,Nakedyouth,"Romance, Shounen Ai, Slice of Life, Sports",ONA,1,6.143955893541364,4125
1112,32634,Okusama ga Seitokaichou!: Okusama Gekijou,"Comedy, Shounen",Special,12,5.949138313880965,4250
1113,2980,Kuusou Kagaku Sekai Gulliver Boy,"Action, Adventure, Fantasy, Magic, Mecha",medium,50,6.978297823191362,534
1114,1641,Iron Virgin Jun,"Action, Comedy, Fantasy, Martial Arts, Super Power",short,1,5.958042415429787,890
1115,84,Mobile Suit Gundam 0083: Stardust Memory,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",short,13,7.61104043389346,20238
1116,718,Yume de Aetara (TV),"Comedy, Drama, Romance, Seinen, Slice of Life",medium,16,6.380032817267243,3821
1117,28575,"Hanshin Awaji Daishinsai ni Manabu: Boku wa, Ano Hi wo Wasurenai.","Drama, Historical, Kids",short,1,6.683206344535176,44
1118,1988,Himawari!!,"Comedy, Romance",medium,13,6.567420772388105,7275
1119,32832,Kaze no You ni,"Drama, Slice of Life",long,1,6.057052027753538,741
1120,3819,Sasurai no Taiyou,"Drama, Music",medium,26,5.8387223626528675,316
1121,31827,Comet Lucifer: Garden Indigo no Shasou kara,"Adventure, Comedy, Fantasy",Special,12,5.542676853472236,2769
1122,18133,Ikeike! Momon-chan,Comedy,medium,15,5.787386665134931,443
1123,1912,Marginal Prince: Gekkeiju no Ouji-tachi,"Romance, School, Shounen Ai",medium,13,6.1253193373302715,7962
1124,20587,Ashinaga Ojisan,"Comedy, Drama, Shoujo",Special,1,5.526893255977656,232
1125,1783,Imouto Jiru,Restricted,short,2,5.97163503530738,5952
1126,3160,Houkago Mania Club: Koi no Hoshii no,"Restricted, Yuri",short,2,5.188231137085729,1710
1127,11739,Kimi to Boku. 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",medium,13,7.421077551491048,44564
1128,5267,Gamba no Bouken,"Adventure, Kids",medium,26,6.468882048132355,790
1129,32851,Riding the Storm,Music,Music,1,3.9605848846005873,67
1130,17004,Sore Ike! Anpanman: Franken-Robo-kun&#039;s Surprised Christmas,"Comedy, Fantasy, Kids, Super Power",Special,1,7.089055920162976,81
1131,19951,Hunter x Hunter Movie: The Last Mission,"Action, Adventure, Shounen, Super Power",long,1,6.032953888213937,37633
1132,2833,Gulliver no Uchuu Ryokou,"Adventure, Sci-Fi",long,1,5.08525072799158,527
1133,29103,Tanoshii Sansuu,"Kids, Music",Music,1,3.8314545953786814,75
1134,338,Rose of Versailles,"Adventure, Drama, Historical, Romance, Shoujo",medium,40,7.918462054328377,32188
1135,33393,Enkou Shoujo: Rikujoubu Yukki no Baai The Animation,Restricted,short,1,5.821019247956047,1402
1136,1460,Uchuu no Kishi Tekkaman Blade II,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",short,6,6.987833700437435,2346
1137,32811,Black Ocean,Music,Music,1,5.312527857056616,83
1138,669,Kujibiki Unbalance,"Comedy, Romance, School",short,3,6.49377004000336,8291
1139,30079,Kirin no Otenki Mama-san,Fantasy,Special,12,4.7963035553779,109
1140,20377,Dorei Usagi to Anthony The Animation,Restricted,short,1,6.053988680375737,3836
1141,2028,Zettai Muteki Raijin-Oh (1992),"Mecha, Sci-Fi, Shounen",short,4,6.613946468713936,224
1142,4833,Esper Bishoujo Manami,Restricted,short,1,5.19388775150838,608
1143,23849,Pokemon XY: Sora no Hahen,"Adventure, Fantasy, Kids",long,1,6.9487188870996786,2360
1144,12065,Queen&#039;s Blade OVA Specials,"Action, Adventure, Ecchi, Fantasy",Special,2,5.62815352949714,5535
1145,2508,Genshiken 2,"Comedy, Parody, Slice of Life",medium,12,7.511183668827726,55825
1146,16802,Golden Batman,"Action, Kids",long,1,5.112668352722152,347
1147,328,Piano,"Drama, Music, Romance, Shoujo, Slice of Life",medium,10,6.195722047369519,5674
1148,2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,"Harem, Romance, School",medium,13,6.486105972143714,12622
1149,19157,Youkai Watch,"Comedy, Kids, Supernatural",medium,Unknown,6.502774513550464,8147
1150,9588,Kyouiku Shidou The Animation,Restricted,short,1,5.828757735041587,2438
1151,29649,Tsuiseki,Dementia,long,1,4.217422199414359,81
1152,10324,Tono to Issho: Gantai no Yabou,"Comedy, Historical, Parody, Samurai, Seinen",medium,12,7.115784716727799,1993
1153,30648,Stitch!: Zutto Saikou no Tomodachi Special,"Adventure, Comedy, Kids",Special,1,6.721794967955473,189
1154,20385,Eguchi Hisashi no Kotobuki Gorou Show,"Comedy, Ecchi, Parody",short,4,7.519155243606456,311
1155,5332,Toshokan Sensou: Koi no Shougai,"Action, Comedy, Drama, Military, Romance",Special,1,7.228995318525917,6581
1156,24679,Flanders no Inu Specials,"Drama, Slice of Life",Special,2,5.224435883096704,139
1157,26153,Nat-chan no Akai Tebukuro,"Historical, Kids",long,1,6.540914572312183,51
1158,32622,Hello Kitty no Oyayubi-hime,"Adventure, Fantasy, Kids",long,1,6.839690381635054,41
1159,33203,Fukumenkei Noise,"Music, Romance, Shoujo",medium,Unknown,6.36938466731076,2127
1160,3519,Garakuta-doori no Stain,Comedy,medium,13,6.885900431504512,641
1161,3000,Taiho Shichau zo: Full Throttle,"Action, Comedy, Police, Shounen",medium,23,6.922660635608072,5134
1162,6727,Mechakko Dotakon,"Comedy, Sci-Fi",medium,28,5.979498286334954,125
1163,17979,Kiki to Lala no Papa to Mama ni Aitai,Kids,short,1,6.546165044112601,86
1164,2083,Natsuki Crisis,"Action, Martial Arts, School",short,2,6.489735879824307,1186
1165,707,Comic Party Specials,"Comedy, Drama",Special,4,5.948824658571717,2669
1166,1156,I: Wish You Were Here,"Action, Drama, Mystery, Sci-Fi",medium,4,5.9748831272440475,6017
1167,2304,Mobile Suit SD Gundam Mk IV,"Mecha, Parody, Sci-Fi",short,2,6.245925659948887,1756
1168,369,Boogiepop wa Warawanai: Boogiepop Phantom,"Dementia, Drama, Horror, Mystery, Psychological, Supernatural",medium,12,6.913403613881495,47280
1169,22607,Ahiru no Pekkle no Suieitaikai wa Oosawagi,"Fantasy, Kids",short,1,6.569014048624923,144
1170,18591,Sore Ike! Anpanman: Inochi no Hoshi no Dolly,"Fantasy, Kids, Magic",long,1,6.312154746550472,85
1171,4816,Gakuen 2,"Restricted, School",short,2,6.24449543267817,2217
1172,6901,Battle Spirits: Shounen Gekiha Dan,"Action, Game, Shounen",medium,50,6.732834238107094,1135
1173,11077,Hellsing: The Dawn,"Action, Horror, Seinen, Supernatural, Vampire",Special,3,6.639217638953835,40548
1174,10659,Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!,"Action, Comedy, Martial Arts, Shounen, Super Power",long,1,6.757342691929648,25174
1175,3054,La Seine no Hoshi,"Adventure, Drama, Historical, Shoujo",medium,39,7.019167564252541,964
1176,4872,Goku Sayonara Zetsubou Sensei,"Comedy, Parody, School",short,3,7.687262281048295,40358
1177,26223,Shin-chan ga Naita!,"Drama, Kids",short,1,6.53151733888268,55
1178,12343,Dirty Pair Flash 2,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi",short,5,7.253613944744066,1539
1179,32783,Happy Hour,Music,Music,1,4.431367329422573,69
1180,30355,Wakaba*Girl,"Comedy, School, Slice of Life",medium,13,6.958664017158658,22773
1181,32422,Doukyuusei,"Kids, Music",Music,1,7.145132621340155,116
1182,19905,"Dai-chan, Daisuki.","Drama, School, Slice of Life",long,1,6.60498168162114,91
1183,2839,Ariel Visual,"Action, Comedy, Mecha, Sci-Fi",short,2,6.2992587965136515,653
1184,2714,Sotsugyou: Graduation,"Drama, School",short,2,6.466818060352588,548
1185,24451,Kanojo ga Flag wo Oraretara OVA,"Comedy, Harem, Romance, School",short,1,6.756271843284058,10264
1186,30831,Kono Subarashii Sekai ni Shukufuku wo!,"Adventure, Comedy, Fantasy, Supernatural",medium,10,8.34651337331851,244877
1187,7770,Yutori-chan,"Comedy, Slice of Life",ONA,25,6.250499864404959,3516
1188,3101,F-Zero: Falcon Densetsu,"Action, Adventure, Cars, Mecha, Sci-Fi, Shounen, Sports",medium,51,6.2263826116011005,3863
1189,28339,2005-nen Uchuu no Tabi,"Dementia, Sci-Fi, Space",Special,1,4.9978195816384074,657
1190,20243,Gatapishi,"Comedy, Slice of Life",medium,199,5.691252015748104,102
1191,12755,Mahoutsukai Jiji,"Fantasy, Magic, Music",ONA,1,6.313991913029355,1039
1192,7106,Ougon Senshi Gold Lightan,"Mecha, Sci-Fi",medium,52,6.144051372711714,287
1193,22627,Santa-san to Tonakai Kuppi,"Fantasy, Kids",short,1,6.649592538497351,71
1194,5277,Sekirei: Pure Engagement,"Action, Comedy, Ecchi, Harem, Super Power",medium,13,7.647873817986995,113911
1195,2561,Captain Future,"Action, Adventure, Sci-Fi, Shounen",medium,52,6.510858574750924,1837
1196,10501,Bannou Yasai Ninninman,"Comedy, Supernatural",long,1,5.9737933577244515,3612
1197,25029,"Little Polar Bear: Shirokuma-kun, Fune ni Noru","Adventure, Fantasy, Kids",short,1,6.855001266811398,109
1198,12337,Soukou Kihei Votoms Recaps,"Action, Drama, Mecha, Military, Sci-Fi",short,4,7.561850883388435,358
1199,9825,Tonari no Tokoro,Comedy,short,1,6.642347429067626,126
1200,1647,Kakugo no Susume,"Action, Demons, Ecchi, Horror, Mecha, Sci-Fi, Super Power",short,2,6.240785214942468,4269
1201,329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",medium,26,7.74480373726438,105044
1202,9043,Majuu Sensen,"Action, Fantasy",short,3,6.986387168622647,320
1203,30411,Happy Jozy,Comedy,medium,Unknown,6.3151739310570365,211
1204,32010,"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu","Comedy, Slice of Life",Special,1,6.419887366280678,95
1205,1097,Lime-iro Senkitan,"Drama, Ecchi, Harem, Historical, Mecha, Supernatural",medium,13,7.0101529151599395,6176
1206,1253,Saint Seiya: Meiou Hades Meikai-hen,"Action, Adventure, Demons, Fantasy, Sci-Fi, Shounen, Super Power",short,12,7.991075644553681,21240
1207,2637,Doraemon: It&#039;s Autumn!,"Adventure, Comedy, Fantasy, Kids, Shounen",Special,1,6.061786950722849,483
1208,8520,Biriken,"Comedy, Kids",medium,32,6.4887164163684545,102
1209,11281,Keroro Gunsou: Mushakero Ohirome Sengoku Ranstar Dai Battle,"Action, Comedy, Mecha, Parody, Samurai, Shounen",Special,1,6.886673747874526,613
1210,12375,Maki-chan to Nau.,Restricted,short,4,6.155309845488197,9650
1211,3444,The Ultraman,"Action, Sci-Fi, Shounen, Space, Super Power",medium,50,6.444451877032503,737
1212,2229,Dragon Quest: Dai no Daibouken,"Adventure, Comedy, Demons, Fantasy, Magic, Martial Arts, Shounen",medium,46,7.508408399806823,8999
1213,1225,3x3 Eyes Seima Densetsu,"Action, Adventure, Demons, Fantasy, Horror, Romance",short,3,7.038602588978102,8892
1214,3256,Soukou Kihei Votoms: Pailsen Files,"Mecha, Military, Sci-Fi, Space",short,12,7.4620934570329265,2861
1215,6366,Karuizawa Syndrome,"Action, Comedy, Drama, Slice of Life",short,1,6.608518851280799,145
1216,16259,Inferious Wakusei Senshi Gaiden Condition Green,"Action, Sci-Fi",short,6,6.278624269375529,116
1217,33272,Nanocore: 2016 New Year Special,Music,Music,1,3.960753517564415,102
1218,18389,Heisei Policemen!!,"Comedy, Police",ONA,6,6.845416790144337,147
1219,30958,Daruma-chan,"Kids, Supernatural",short,5,6.555670320468521,42
1220,2786,Bakegyamon,"Action, Game, Shounen",medium,51,6.536286292517164,1466
1221,7550,Pokemon: Pikachu Tanken Club,"Adventure, Comedy, Fantasy, Kids",Special,1,6.978722823090206,3571
1222,3565,U-Jin Brand,Restricted,short,1,5.600207236550387,535
1223,909,Geneshaft,"Adventure, Mecha, Sci-Fi, Space",medium,13,6.49121612712828,8643
1224,5314,Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon,"Adventure, Comedy, Fantasy",long,1,6.335846858349249,350
1225,29744,Seishun Midnight Runners: Shiosai,Music,Music,1,3.9606571558707984,82
1226,34514,Pokemon Generations,"Action, Adventure, Fantasy, Game, Kids",ONA,18,6.638222244089046,295
1227,10716,Towa no Quon 5: Souzetsu no Raifuku,"Action, Super Power, Supernatural",long,1,6.769418922248799,18060
1228,12951,AWOL,"Action, Military, Sci-Fi, Space",medium,12,3.875895908351235,293
1229,211,Pure Mail,Restricted,short,2,5.6901406645403405,1911
1230,17961,Tetsuwan Atom: Chikyuu Saigo no Hi,"Mecha, Sci-Fi",long,1,4.6776936660021144,280
1231,18449,Mobile Suit Gundam Battlefield Record: Avant-Title,"Mecha, Sci-Fi, Space",ONA,1,6.020021376550117,1169
1232,2033,Tamala 2010: A Punk Cat in Space,"Comedy, Dementia, Psychological, Sci-Fi",long,1,6.314929133422193,3343
1233,24045,Monster ni Natta Domerica,"Action, Fantasy",ONA,1,5.533579398085408,146
1234,1540,"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...","Romance, Shounen, Sports",Special,1,6.948615239349114,1627
1235,1092,Mobile Suit Gundam III: Encounters in Space,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",long,1,7.362210333913944,11343
1236,3644,Uchiyama Aki,Restricted,short,3,5.462224370514784,744
1237,10760,Issunboushi,Drama,long,1,5.748675663454661,120
1238,7844,The Place Where We Were,Dementia,long,1,4.849674746575328,195
1239,4991,Wakakusa Monogatari,"Historical, Slice of Life",Special,1,6.675332448536945,373
1240,21235,Log Horizon Recap,"Action, Adventure, Fantasy, Magic, Shounen",Special,1,6.581497740951291,10245
1241,3636,Warau Kangofu The Animation,Restricted,short,2,5.915976672177364,3040
1242,475,Hotori: Tada Saiwai wo Koinegau,"Drama, Sci-Fi",long,1,6.110827881440873,3701
1243,1831,Iczer-Girl Iczelion,"Action, Adventure, Sci-Fi",short,2,5.881524791699942,1194
1244,2086,NG Knight Ramune &amp; 40 DX: Wakuwaku Jikuu - Honoo no Daisousasen,"Adventure, Comedy, Fantasy, Shounen",short,3,7.958572460120126,421
1245,13917,Star☆Jewel Gaiden: Natsumi Oblivion,"Restricted, Yuri",short,1,5.327319825748988,883
1246,10470,God Eater Prologue,"Action, Fantasy, Military, Sci-Fi",Special,1,6.177920685613706,19414
1247,2575,Don Chuck Monogatari,"Adventure, Kids, Slice of Life",medium,26,5.915472061085548,411
1248,612,PetoPeto-san,"Comedy, Fantasy, Romance, School",medium,13,6.554799337393513,3956
1249,3821,Portable Kuukou,"Music, Sci-Fi",Music,1,5.282666574341995,1515
1250,5515,Wakusei Robo Danguard Ace: Uchuu Daikaisen,"Mecha, Sci-Fi",long,1,4.784536318966306,220
1251,930,Densetsu Kyojin Ideon,"Drama, Mecha, Sci-Fi, Space",medium,39,6.82158410099076,5517
1252,15579,Shinkai Densetsu Meremanoid,"Adventure, Fantasy",medium,24,6.726259812288995,163
1253,6658,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,"Comedy, Magic",medium,13,4.357810168842632,300
1254,3734,Glass no Kamen: Sen no Kamen wo Motsu Shoujo,"Drama, Shoujo",short,3,7.267229936799642,1248
1255,6827,Suzume no Oyado,Fantasy,long,1,5.44540875871701,359
1256,32826,Yuuki no Baton,Music,Music,1,5.3160086823286825,549
1257,5653,Mahou Shoujo Ai San: The Anime,"Demons, Restricted, School, Supernatural",short,3,6.784509638143204,1981
1258,31977,Hanabi,"Drama, Music, Romance, Slice of Life",Music,1,4.314292107764908,162
1259,21339,Psycho-Pass Movie,"Action, Military, Police, Sci-Fi",long,1,7.503665394689706,94677
1260,4312,Hokuto no Ken: Toki-den,"Action, Martial Arts",short,1,6.881626697587198,3662
1261,1782,Hyakki,"Restricted, Horror",short,3,6.054618064411259,1341
1262,16818,Eunhahamdae Jiguho,"Action, Adventure, Kids, Sci-Fi, Space",long,1,6.824193747318286,83
1263,12781,Yoshimoto Muchikko Monogatari,Comedy,medium,47,6.335968686094618,88
1264,31518,Honoo no Haramase Motto! Hatsuiku! Karada Sokutei 2,"Harem, Restricted, School",short,1,7.154049183422578,1729
1265,1142,Hachimitsu to Clover II,"Drama, Josei, Romance",medium,12,7.628366099121299,61493
1266,2513,Detective Conan OVA 03: Conan and Heiji and the Vanished Boy,"Adventure, Comedy, Mystery, Police, Shounen",short,1,6.91964154175928,8252
1267,4591,Yoiko,"Comedy, School, Slice of Life",medium,20,6.756307344939567,2238
1268,28115,Onigara,"Demons, Kids",short,1,6.446564600599254,64
1269,32977,Aggressive Retsuko,"Comedy, Music",medium,Unknown,6.584397449265007,5465
1270,7580,Ikkitousen: Xtreme Xecutor,"Action, Ecchi, Martial Arts, School, Super Power",medium,12,6.837801769403814,28260
1271,34213,Getsuyoubi no Tawawa,Slice of Life,ONA,12,6.082773989667637,16663
1272,6802,So Ra No Wo To,"Military, Music, Sci-Fi, Slice of Life",medium,12,7.292620513308291,84390
1273,24809,Arigatou Kumanofu,Comedy,ONA,11,5.976962642488,69
1274,32644,Yaseruyagi,,ONA,1,5.628347095950377,30
1275,15807,Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,"Comedy, Ecchi, School, Sports",short,1,7.022733430560564,10122
1276,33358,Mahou no Star Magical Emi: Finale! Finale!,"Comedy, Magic, Shoujo",short,1,5.69068180402545,107
1277,3318,Kimi ga Nozomu Eien: Next Season,"Drama, Romance",short,4,6.931453108056435,21064
1278,27793,It Girl,Music,Music,1,5.21385264769941,961
1279,1925,Urusei Yatsura Movie 6: Itsudatte My Darling,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",long,1,7.2941674186105905,2553
1280,8227,Akuma-kun: Youkoso Akuma Land e!!,"Adventure, Fantasy, Horror, Magic, Supernatural",long,1,7.054765535623804,185
1281,1026,Yakumo Tatsu,"Adventure, Historical, Horror, Shoujo, Supernatural",short,2,6.7754413342744915,2427
1282,11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,"Drama, Magic, Psychological, Thriller",long,1,8.047207247983511,135735
1283,2436,Angelium,Restricted,short,2,5.799026450837681,3395
1284,3743,Murder,"Mystery, Parody, Vampire",long,1,5.630491214806371,963
1285,29367,Jam the Housnail,"Adventure, Kids",medium,15,6.224417687820595,49
1286,8525,Kami nomi zo Shiru Sekai,"Comedy, Harem, Romance, Shounen, Supernatural",medium,12,8.050519887513598,284846
1287,15407,Magical Suite Prism Nana,Magic,short,7,6.365489594902313,6797
1288,31344,K: Missing Kings - Manner Movie,Comedy,long,1,5.8264397844116775,3235
1289,3503,Kanokon,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",medium,12,7.210479295496954,122288
1290,9857,Bakusou Kyoudai Let&#039;s &amp; Go Special,"Adventure, Cars, Shounen, Sports",Special,1,5.340756271882319,344
1291,31109,Hatsukoi Monster,"Comedy, Romance, School, Shoujo",medium,12,6.279669431766804,37238
1292,970,Yokoyama Mitsuteru Sangokushi,"Adventure, Historical",medium,47,6.987823154769164,2849
1293,1064,Mazinkaiser,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",short,7,7.36847239642788,4681
1294,4689,Kaze no Toori Michi,Music,Music,1,5.394995137654349,1902
1295,3757,Sekai Meisaku Douwa: Aladdin to Mahou no Lamp,"Adventure, Fantasy",long,1,6.13327715999661,573
1296,8292,Seitokaichou Hikaru,Restricted,short,1,5.745827732294049,2772
1297,524,Onegai☆Twins: Natsu wa Owaranai,"Comedy, Drama, Romance",short,1,6.990718357119737,22614
1298,21041,Follow Me,"Drama, Music, Romance, Slice of Life",Music,1,6.698030029881709,1165
1299,3633,Angel,"Comedy, Restricted, School",short,1,5.955925666024563,1005
1300,3320,Harbor Light Monogatari: Fashion Lala yori,Shoujo,short,1,5.815591448030463,800
1301,2524,Jungle de Ikou!,"Action, Adventure, Comedy, Ecchi, Magic",short,3,6.6524630829863485,3185
1302,27411,Ghost in the Shell (2015),"Action, Mecha, Police, Psychological, Sci-Fi",long,1,6.704778878982008,19872
1303,20755,Ganbare! Lulu Lolo,"Kids, Slice of Life",medium,26,6.039591932195523,134
1304,9792,Licca-chan Fushigi na Fushigi na Yunia Monogatari,"Adventure, Kids",short,2,6.603561945850351,307
1305,23177,Piano Specials,"Drama, Music, Romance, Shoujo, Slice of Life",Special,4,5.592949409642785,194
1306,7953,Defend Love,"Adventure, Fantasy, Magic, Mecha, Music, Romance, Sci-Fi, Super Power, Supernatural",Music,1,6.698151112428675,1162
1307,22411,Asa ga Kuru mae ni: Sasurai Version,"Music, Romance",Music,1,5.528889300921269,187
1308,4492,Seisen Gakuin,Restricted,short,1,5.692713046941063,1628
1309,28077,"Go! Go! 575: Meippai ni, Hajiketeru?",Slice of Life,Special,1,5.292200637508208,1628
1310,4544,Wanghu Sim Cheong,Fantasy,long,1,6.13778921840912,302
1311,34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,"Action, Horror, Mystery, Psychological",Special,1,7.0882492093409795,29969
1312,22163,Natsu no Shisen 1942,Dementia,long,1,3.6696258641239323,167
1313,15875,Shin Kyojin no Hoshi,Sports,medium,52,4.494944933479583,165
1314,971,Astro Boy: Tetsuwan Atom,"Action, Adventure, Kids, Mecha, Sci-Fi, Shounen, Super Power",medium,50,7.2151242280121926,9331
1315,3182,Massugu ni Ikou. 2nd Season,"Comedy, Josei, Romance, Slice of Life",medium,5,6.511296047861554,904
1316,13843,Wild Adapter,"Action, Drama, Mystery, Shoujo",short,2,6.4338144099866,5196
1317,6462,Amefuri Kozou,"Fantasy, Supernatural",short,1,6.732564238579001,606
1318,10643,Gintama: Dai Hanseikai,"Action, Comedy, Parody, Samurai",Special,1,6.800963519534945,14728
1319,298,.hack//Tasogare no Udewa Densetsu,"Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen",medium,12,6.925441457530474,47679
1320,3004,Saint Beast: Ikusen no Hiru to Yoru-hen,"Fantasy, Magic",short,2,6.4556708710420425,2708
1321,21201,Teekyuu 2 Specials,"Comedy, School, Shounen, Sports",Special,2,5.83455955683512,5666
1322,586,Ayakashi: Japanese Classic Horror,"Fantasy, Historical, Horror",medium,11,7.556306203928892,34938
1323,20365,Another: Misaki Mei - Shizuka ni,Music,Music,1,5.529322969737468,10775
1324,29756,Sinbad: Soratobu Hime to Himitsu no Shima,Adventure,long,1,5.006322993666385,881
1325,864,Mobile Suit Gundam Seed MSV Astray,"Mecha, Military, Sci-Fi, Shounen, Space",short,2,6.786995587872906,7336
1326,9494,Soukyuu no Fafner: Arcadian Memory,"Action, Drama, Mecha, Military, Sci-Fi",short,2,6.648267364604683,1723
1327,2983,Digital Devil Story: Megami Tensei,"Adventure, Demons, Drama, Fantasy, Horror, Mystery, Psychological, School, Supernatural",short,1,6.07420938975573,2660
1328,28251,Uribyeol ilhowa ulrookso,"Comedy, Kids, Magic, Romance",long,1,5.766431352943146,283
1329,30862,Yubi wo Nusunda Onna,,long,1,4.978452080461234,223
1330,1856,Kimi ga Nozomu Eien: Ayu Mayu Gekijou,Comedy,ONA,7,5.945543763505797,4503
1331,16397,Photokano,"Ecchi, Romance, School",medium,13,6.478996330710223,53319
1332,31505,Go! Samurai,"Action, Samurai",ONA,1,6.289831252185665,108
1333,31750,TV-ban Pokemon Special Masara Town-hen Soushuuhen,"Action, Adventure, Comedy, Fantasy, Kids",short,3,6.552357793055065,485
1334,25011,Fate/kaleid liner Prisma☆Illya 2wei! Specials,"Comedy, Ecchi, Fantasy, Magic",Special,5,6.750663945805413,13480
1335,8987,Princess Knight☆Catue,Restricted,short,3,6.010582180468665,3006
1336,21019,Nunbori,"Fantasy, Kids",medium,26,6.525979548076401,60
1337,1980,Trava: Fist Planet,"Action, Comedy, Mecha, Sci-Fi, Space",short,4,7.135805852055163,8535
1338,16514,Batsu &amp; Terry,"Comedy, Drama, School, Shounen, Sports",long,1,6.311800012622599,152
1339,8134,"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de arimasu!!",Comedy,long,1,5.953976905532174,1577
1340,22789,Barakamon,"Comedy, Slice of Life",medium,12,8.247385106075429,225927
1341,2741,Monkey Turn V,"Action, Drama, Sports",medium,25,6.6118666059096345,245
1342,34490,Sushi Azarashi,Comedy,medium,30,6.327866651005554,12
