('29782', 4.666666666666667)	
('29785', 7.265560165975104)	
('29786', 7.603624901497242)	
('29787', 8.139455782312925)	
('2979', 5.764705882352941)	
('29791', 6.0)	
('29792', 4.666666666666667)	
('29793', 4.666666666666667)	
('29795', 7.0)	
('29796', 7.0)	
('29797', 7.0)	
('29798', 7.0)	
('29799', 7.0)	
('298', 6.959162303664922)	
('2980', 6.833333333333333)	
('29800', 4.5)	
('29801', 5.666666666666667)	
('29803', 8.153746290801188)	
('29807', 6.653846153846154)	
('29808', 6.942857142857143)	
('29809', 7.378378378378378)	
('2981', 6.591549295774648)	
('29812', 4.5)	
('29814', 3.5)	
('2982', 6.601694915254237)	
('29820', 6.0)	
('29821', 5.666666666666667)	
('29822', 6.333333333333333)	
('29823', 6.6)	
('29825', 6.0)	
('29829', 7.925)	
('2983', 5.56043956043956)	
('29830', 7.903225806451613)	
('29831', 8.4)	
('29833', 6.0)	
('29834', 5.0)	
('29837', 9.0)	
('29846', 8.0)	
('2985', 7.900235663786331)	
('29850', 4.0)	
('29852', 6.454545454545454)	
('29853', 6.944444444444445)	
('29854', 7.790792146242383)	
('29855', 7.0)	
('29856', 2.0)	
('2986', 7.621212121212121)	
('29860', 4.0)	
('29861', 4.0)	
('29862', 4.5)	
('29863', 6.0)	
('29865', 5.285714285714286)	
('29867', 5.0)	
('29868', 6.5625)	
('2987', 6.666666666666667)	
('29870', 4.5)	
('29871', 2.5)	
('29876', 6.142857142857143)	
('2988', 6.940677966101695)	
('29888', 3.0)	
('2989', 6.038461538461538)	
('29893', 8.415730337078651)	
('29895', 3.3333333333333335)	
('29897', 4.666666666666667)	
('29898', 4.5)	
('299', 6.932984293193718)	
('2990', 4.5)	
('29900', 3.6666666666666665)	
('29902', 3.0)	
('29904', 3.5)	
('29905', 3.0)	
('29906', 3.0)	
('29907', 3.0)	
('29908', 3.0)	
('2991', 5.270833333333333)	
('29915', 6.9375)	
('29916', 6.954545454545454)	
('29917', 4.0)	
('29918', 3.5)	
('29919', 6.333333333333333)	
('29920', 4.5)	
('29921', 4.5)	
('29922', 4.0)	
('29923', 4.0)	
('29925', 4.5)	
('29926', 4.5)	
('29927', 7.2)	
('29928', 3.5)	
('29929', 4.0)	
('2993', 7.381349241161505)	
('29932', 3.0)	
('29933', 4.0)	
('2994', 7.958416500332668)	
('29941', 5.268115942028985)	
('29943', 6.0)	
('29944', 4.0)	
('29946', 5.0)	
('29949', 3.75)	
('29952', 2.0)	
('29954', 4.333333333333333)	
('29955', 3.0)	
('29957', 2.0)	
('29961', 3.0)	
('29963', 3.0)	
('29966', 3.0)	
('2997', 7.466666666666667)	
('29970', 4.0)	
('29971', 3.5)	
('29972', 4.0)	
('29973', 3.5)	
('29974', 6.238921001926783)	
('29975', 6.6923076923076925)	
('29976', 6.944444444444445)	
('29978', 4.3)	
('29979', 2.6666666666666665)	
('2998', 7.428571428571429)	
('29980', 4.166666666666667)	
('29984', 1.5)	
('29988', 2.5)	
('29989', 1.0)	
('2999', 7.516129032258065)	
('29995', 4.875)	
('29998', 6.085106382978723)	
('30', 8.355801764744909)	
('300', 7.033747779751332)	
('3000', 7.365384615384615)	
('3001', 7.885775862068965)	
('30010', 5.0)	
('30012', 3.6666666666666665)	
('30013', 5.0)	
('30014', 7.4222222222222225)	
('30015', 8.288555779763621)	
('30018', 4.333333333333333)	
('30019', 4.0)	
('3002', 8.395401432340746)	
('30028', 6.0)	
('3003', 6.585714285714285)	
('30030', 8.0)	
('30039', 7.647058823529412)	
('3004', 6.284090909090909)	
('30045', 3.6666666666666665)	
('3005', 6.774774774774775)	
('30053', 6.0)	
('30056', 6.723021582733813)	
('30058', 5.0)	
('30059', 6.0)	
('3006', 7.642857142857143)	
('30065', 6.0)	
('30066', 6.0)	
('3007', 6.428571428571429)	
('30070', 6.0)	
('30071', 7.0)	
('30072', 7.0)	
('30073', 5.0)	
('30074', 4.5)	
('30075', 4.5)	
('30076', 5.0)	
('30077', 4.5)	
('30078', 6.0)	
('30079', 4.5)	
('3008', 6.650793650793651)	
('30080', 3.0)	
('30081', 5.0)	
('30082', 3.0)	
('30083', 4.0)	
('30085', 3.0)	
('30086', 4.666666666666667)	
('30088', 6.5)	
('3009', 7.52112676056338)	
('30090', 3.0)	
('30091', 6.305521472392638)	
('30092', 2.0)	
('30093', 4.0)	
('30094', 3.0)	
('30095', 7.0)	
('30096', 7.0)	
('301', 6.550561797752809)	
('3010', 7.278026905829597)	
('30100', 6.1063829787234045)	
('30103', 5.75)	
('30104', 2.0)	
('30105', 4.0)	
('30106', 3.0)	
('3011', 6.638676844783715)	
('3012', 6.935779816513762)	
('30123', 7.987727779843808)	
('30127', 6.840177580466149)	
('30128', 6.909090909090909)	
('30132', 6.294117647058823)	
('30133', 5.8)	
('30137', 6.446991404011461)	
('3014', 8.226993865030675)	
('30143', 6.0)	
('30145', 7.0)	
('3015', 6.6770186335403725)	
('30155', 6.5)	
('30157', 3.0)	
('30158', 5.0)	
('3016', 8.35759493670886)	
('30160', 5.0)	
('30162', 3.5)	
('30163', 3.0)	
('30164', 3.0)	
('30165', 3.0)	
('30166', 6.4)	
('30167', 3.0)	
('30168', 6.2631578947368425)	
('30169', 3.0)	
('30173', 8.0)	
('30178', 6.666666666666667)	
('30187', 7.599890829694323)	
('3019', 7.243589743589744)	
('30191', 7.99)	
('30193', 7.0)	
('30196', 6.928571428571429)	
('30199', 5.0)	
('302', 8.286118980169972)	
('3020', 7.5)	
('30201', 3.0)	
('30205', 7.438436830835117)	
('30206', 7.451174289245983)	
('3021', 6.625)	
('30217', 4.0)	
('30218', 6.826086956521739)	
('3022', 7.125)	
('3023', 7.166666666666667)	
('30230', 8.587016574585636)	
('30234', 6.333333333333333)	
('30237', 6.589041095890411)	
('3024', 6.705882352941177)	
('30240', 8.15673289183223)	
('30241', 3.5)	
('30243', 7.155172413793103)	
('30246', 6.416666666666667)	
('3025', 5.2727272727272725)	
('30250', 6.63768115942029)	
('30251', 5.686567164179104)	
('3026', 5.461538461538462)	
('30262', 7.071428571428571)	
('30269', 6.357142857142857)	
('3027', 7.469026548672566)	
('30276', 8.939680296741146)	
('30279', 8.037383177570094)	
('3028', 7.571428571428571)	
('30289', 10.0)	
('30290', 8.142857142857142)	
('30291', 7.25)	
('30292', 7.6)	
('30296', 7.802631578947368)	
('303', 7.19172932330827)	
('30300', 7.438785504407444)	
('30307', 7.531669865642995)	
('30309', 2.0)	
('3031', 7.140562248995984)	
('30311', 7.833333333333333)	
('3032', 7.25984251968504)	
('30321', 7.402214022140221)	
('30324', 5.461538461538462)	
('30326', 1.0)	
('30327', 3.0)	
('30328', 1.0)	
('30329', 1.0)	
('3033', 7.291118421052632)	
('30330', 2.0)	
('30331', 2.0)	
('30334', 3.0)	
('30335', 2.5)	
('30336', 2.0)	
('30337', 1.0)	
('30339', 2.0)	
('3034', 6.326923076923077)	
('30340', 1.0)	
('30344', 7.570093457943925)	
('30346', 8.536269430051814)	
('30347', 7.961892247043364)	
('3035', 6.357142857142857)	
('30355', 7.169491525423729)	
('30358', 6.142857142857143)	
('3036', 7.304347826086956)	
('30363', 7.1368209255533195)	
('30364', 7.890909090909091)	
('30365', 6.956175298804781)	
('3037', 7.15625)	
('30375', 7.2)	
('30376', 6.84375)	
('30379', 7.054216867469879)	
('3038', 5.857142857142857)	
('30381', 6.744)	
('30382', 6.383720930232558)	
('30383', 7.321243523316062)	
('30384', 6.802867383512544)	
('30385', 6.625862068965517)	
('3039', 6.0)	
('30390', 6.333333333333333)	
('30392', 3.0)	
('30393', 3.0)	
('30394', 2.0)	
('30395', 1.0)	
('30396', 2.0)	
('30397', 3.0)	
('30398', 2.0)	
('30399', 3.0)	
('304', 7.74438202247191)	
('3040', 5.857142857142857)	
('30400', 3.0)	
('30401', 3.0)	
('30403', 2.0)	
('30404', 3.0)	
('30405', 2.0)	
('30407', 3.0)	
('30408', 3.0)	
('30412', 6.0)	
('30413', 7.86896551724138)	
('30415', 8.305555555555555)	
('30418', 2.0)	
('30419', 7.130434782608695)	
('30424', 3.5)	
('30425', 3.0)	
('30427', 3.0)	
('30428', 5.666666666666667)	
('30429', 3.0)	
('3043', 7.726190476190476)	
('30430', 3.5)	
('30431', 3.0)	
('30433', 3.0)	
('30435', 3.0)	
('30437', 6.75)	
('30438', 2.25)	
('3044', 7.4324324324324325)	
('30442', 3.0)	
('30443', 3.0)	
('30444', 3.0)	
('30445', 5.75)	
('30446', 2.5)	
('30450', 8.0)	
('30454', 5.5)	
('30457', 4.0)	
('30458', 7.882539682539683)	
('3046', 5.684210526315789)	
('30460', 6.310344827586207)	
('30463', 6.0)	
('30464', 6.877358490566038)	
('30473', 6.2)	
('3048', 6.609756097560975)	
('30480', 1.0)	
('30484', 8.5)	
('30489', 5.333333333333333)	
('30499', 6.315789473684211)	
('305', 6.1)	
('3050', 6.6419753086419755)	
('30503', 8.497752202841216)	
('3051', 7.471698113207547)	
('30512', 5.0)	
('30514', 7.223241590214068)	
('30524', 6.885885885885886)	
('3053', 7.140186915887851)	
('30531', 6.846153846153846)	
('30533', 7.23469387755102)	
('30534', 3.0)	
('30537', 5.0)	
('3054', 6.8)	
('30543', 6.714285714285714)	
('30544', 7.259247346413638)	
('30547', 7.7272727272727275)	
('30549', 7.936507936507937)	
('30559', 1.0)	
('3056', 5.954545454545454)	
('30567', 6.8982035928143715)	
('3057', 6.950782997762864)	
('30573', 7.24)	
('30576', 3.0)	
('3058', 6.884892086330935)	
('30583', 7.148936170212766)	
('30585', 6.524475524475524)	
('3059', 7.326923076923077)	
('306', 7.504820936639119)	
('3060', 6.303571428571429)	
('30600', 5.7894736842105265)	
('30602', 2.0)	
('3061', 6.541666666666667)	
('30614', 7.219512195121951)	
('3062', 6.521739130434782)	
('30625', 6.666666666666667)	
('3063', 5.578947368421052)	
('3064', 4.5)	
('30641', 7.794117647058823)	
('30647', 6.5)	
('30648', 7.5)	
('30649', 7.142857142857143)	
('3065', 6.857142857142857)	
('30651', 7.020408163265306)	
('30654', 8.687342833193629)	
('30658', 6.16)	
('30659', 3.3333333333333335)	
('3066', 5.066666666666666)	
('30663', 3.5)	
('30664', 1.0)	
('30665', 1.0)	
('30666', 1.0)	
('30667', 2.0)	
('30668', 2.5)	
('30669', 1.0)	
('3067', 7.27027027027027)	
('30679', 6.814814814814815)	
('30686', 6.590909090909091)	
('3069', 6.814814814814815)	
('307', 5.857142857142857)	
('3070', 5.52)	
('30702', 7.457142857142857)	
('30704', 3.0)	
('30705', 5.339233038348082)	
('30709', 8.677655677655677)	
('3071', 6.923076923076923)	
('30711', 7.4375)	
('30714', 7.214285714285714)	
('3072', 7.285714285714286)	
('30721', 6.756756756756757)	
('30738', 4.0)	
('30739', 5.193548387096774)	
('3074', 6.083333333333333)	
('30740', 7.5440771349862255)	
('30741', 7.0476190476190474)	
('30743', 10.0)	
('30745', 7.68595041322314)	
('30746', 6.24)	
('30749', 6.880553532410779)	
('3075', 6.04)	
('30751', 7.4)	
('30757', 7.0)	
('3076', 7.621076233183857)	
('30760', 5.0)	
('30763', 5.5)	
('30764', 5.0)	
('30765', 5.0)	
('30766', 4.0)	
('3077', 6.0)	
('30771', 7.4)	
('30777', 4.0)	
('3078', 6.142857142857143)	
('30781', 4.0)	
('30782', 5.6476761619190405)	
('3079', 7.157894736842105)	
('30790', 7.521739130434782)	
('30795', 6.778947368421052)	
('308', 7.027972027972028)	
('3080', 6.317991631799163)	
('30806', 7.070521861777151)	
('3081', 6.565656565656566)	
('30812', 7.068181818181818)	
('30813', 6.285714285714286)	
('30814', 1.0)	
('30817', 5.294117647058823)	
('3082', 5.388888888888889)	
('30825', 7.594202898550725)	
('30826', 6.208333333333333)	
('30829', 6.861111111111111)	
('30831', 8.040618101545254)	
('30840', 4.0)	
('30842', 6.0)	
('30845', 7.454545454545454)	
('3085', 6.946188340807175)	
('30850', 6.090909090909091)	
('30851', 8.5)	
('30859', 3.3333333333333335)	
('3086', 7.138952164009112)	
('30860', 1.0)	
('30862', 6.5)	
('30864', 6.5)	
('30865', 5.8)	
('30868', 7.969178082191781)	
('30869', 7.166666666666667)	
('3087', 7.471892728210418)	
('30870', 7.6)	
('30873', 5.5)	
('3088', 7.640569395017794)	
('30885', 8.111791730474732)	
('30886', 6.5)	
('3089', 7.444274809160305)	
('30895', 6.846846846846847)	
('30896', 7.357142857142857)	
('30898', 6.7727272727272725)	
('309', 6.516666666666667)	
('3090', 7.838235294117647)	
('30901', 7.5691244239631335)	
('30902', 7.8288508557457215)	
('30903', 6.5)	
('30905', 6.0)	
('30907', 6.0)	
('30909', 5.0)	
('3091', 8.424535050071531)	
('30911', 7.721872187218722)	
('30912', 6.666666666666667)	
('30913', 9.0)	
('30915', 6.965425531914893)	
('30916', 6.0)	
('30919', 6.945652173913044)	
('3092', 8.324443511129777)	
('30920', 6.5)	
('30921', 7.333333333333333)	
('30922', 6.642857142857143)	
('30923', 6.0)	
('30925', 7.216814159292035)	
('3093', 5.705882352941177)	
('30939', 9.0)	
('3094', 5.666666666666667)	
('30947', 5.363636363636363)	
('30948', 5.708955223880597)	
('3095', 6.214285714285714)	
('30952', 7.787878787878788)	
('30953', 6.428571428571429)	
('30955', 4.5)	
('30967', 6.5)	
('30973', 5.0)	
('3098', 7.733333333333333)	
('30981', 7.0)	
('30988', 7.417910447761194)	
('3099', 5.777777777777778)	
('30991', 7.576732673267327)	
('31', 7.540847026151354)	
('310', 6.225806451612903)	
('3100', 7.071428571428571)	
('3101', 5.932203389830509)	
('31014', 4.5)	
('31018', 6.0588235294117645)	
('3102', 7.3649289099526065)	
('31035', 6.0)	
('3104', 5.333333333333333)	
('31043', 8.744963083468903)	
('31048', 6.0)	
('3105', 6.569444444444445)	
('31050', 6.9298245614035086)	
('31051', 8.429928741092636)	
('31055', 7.0)	
('31056', 7.169014084507042)	
('31064', 6.0)	
('31065', 5.947368421052632)	
('31068', 7.5)	
('3107', 6.54320987654321)	
('31070', 6.788235294117647)	
('31071', 3.0)	
('31072', 5.333333333333333)	
('31073', 5.166666666666667)	
('3108', 6.190476190476191)	
('31080', 7.381733021077284)	
('3109', 6.476190476190476)	
('31091', 6.431372549019608)	
('31096', 6.8549222797927465)	
('31098', 8.235294117647058)	
('311', 6.918032786885246)	
('3110', 7.303030303030303)	
('31101', 6.6)	
('31102', 5.0)	
('31105', 7.066666666666666)	
('31107', 5.75)	
('31108', 5.0)	
('31109', 6.142857142857143)	
('3111', 7.44)	
('31111', 8.0)	
('31113', 6.777777777777778)	
('31115', 5.538461538461538)	
('31116', 4.0)	
('31117', 6.9787234042553195)	
('31118', 6.6)	
('3112', 4.851851851851852)	
('31121', 6.844086021505376)	
('31128', 6.469512195121951)	
('3113', 5.882352941176471)	
('31133', 6.733333333333333)	
('31137', 5.6923076923076925)	
('31138', 7.256821829855538)	
('31139', 5.123711340206185)	
('3114', 6.0)	
('31143', 6.110552763819095)	
('31144', 6.880952380952381)	
('31145', 7.035714285714286)	
('31147', 7.190730837789661)	
('31149', 8.23611111111111)	
('3115', 6.571428571428571)	
('31156', 6.577586206896552)	
('31158', 6.9411764705882355)	
('3116', 7.033333333333333)	
('31163', 7.521034180543383)	
('31165', 6.461538461538462)	
('31168', 6.457142857142857)	
('31170', 5.0)	
('31173', 8.141414141414142)	
('31174', 8.441130298273155)	
('31177', 4.0)	
('31181', 8.469777306468718)	
('31189', 7.405405405405405)	
('31196', 7.1395348837209305)	
('312', 7.5)	
('3120', 6.390243902439025)	
('31201', 7.0)	
('3121', 7.397979797979798)	
('31211', 10.0)	
('31221', 6.407692307692308)	
('31223', 6.656)	
('31227', 7.396825396825397)	
('31229', 7.104240282685512)	
('31231', 7.2)	
('31233', 7.6923076923076925)	
('31234', 6.94392523364486)	
('31236', 7.0)	
('31237', 5.0)	
('31238', 8.0)	
('31240', 8.700589689937226)	
('31244', 6.0)	
('31245', 7.50402144772118)	
('3125', 7.846153846153846)	
('31251', 7.997014925373135)	
('31252', 6.4)	
('31257', 2.0)	
('31263', 5.0)	
('3127', 6.25)	
('31280', 7.54054054054054)	
('31283', 5.685185185185185)	
('31289', 7.886740331491713)	
('3129', 7.545454545454546)	
('31297', 7.716723549488054)	
('31298', 7.575757575757576)	
('31299', 7.0)	
('313', 7.135135135135135)	
('3130', 7.5)	
('31300', 5.3)	
('31302', 2.5)	
('31309', 5.333333333333333)	
('3131', 6.833333333333333)	
('31310', 6.0)	
('31318', 6.384133611691023)	
('31319', 6.5)	
('3132', 6.529411764705882)	
('31324', 7.501618122977346)	
('31326', 7.438461538461539)	
('31331', 5.75)	
('31338', 6.640901771336554)	
('31344', 6.833333333333333)	
('3135', 6.3125)	
('3136', 7.378378378378378)	
('31368', 7.146341463414634)	
('3137', 7.278688524590164)	
('31370', 7.352941176470588)	
('31374', 7.099590723055934)	
('31376', 7.75748502994012)	
('31377', 5.25)	
('31378', 7.112903225806452)	
('3138', 7.300970873786408)	
('31380', 8.055555555555555)	
('31387', 6.703703703703703)	
('31389', 7.515873015873016)	
('31397', 6.615384615384615)	
('314', 7.1)	
('3140', 5.980392156862745)	
('31400', 6.923076923076923)	
('31401', 7.166666666666667)	
('31403', 6.25)	
('31404', 7.22290582110743)	
('31405', 7.414451827242525)	
('31414', 7.656338028169014)	
('31417', 7.2439024390243905)	
('31418', 6.0)	
('31424', 8.0)	
('31426', 4.818181818181818)	
('31430', 7.1765625)	
('31439', 5.551440329218107)	
('31440', 6.891472868217054)	
('31442', 7.251015434606011)	
('31448', 6.516129032258065)	
('31450', 5.25)	
('31452', 6.740298507462686)	
('31454', 7.25)	
('3146', 7.153846153846154)	
('31464', 3.0)	
('31465', 3.5)	
('31467', 5.0)	
('3147', 6.571428571428571)	
('31478', 7.792857142857143)	
('31483', 7.732620320855615)	
('31486', 8.0)	
('31490', 8.454545454545455)	
('31491', 5.942857142857143)	
('31493', 5.0)	
('31494', 5.0)	
('31498', 5.757692307692308)	
('31499', 7.823529411764706)	
('315', 7.019230769230769)	
('31500', 7.439856373429085)	
('31501', 2.3333333333333335)	
('31505', 7.0)	
('31506', 3.5)	
('31507', 4.333333333333333)	
('3151', 6.25)	
('31510', 4.0)	
('31511', 4.0)	
('31512', 5.0)	
('31513', 3.6666666666666665)	
('31517', 7.0)	
('31518', 6.904761904761905)	
('31519', 6.169724770642202)	
('3152', 8.0)	
('31521', 6.964285714285714)	
('3153', 6.428571428571429)	
('31530', 7.222222222222222)	
('3154', 6.564102564102564)	
('31540', 6.725446428571429)	
('31549', 5.95)	
('3155', 7.666666666666667)	
('31551', 5.5)	
('31552', 7.637931034482759)	
('31553', 7.623626373626373)	
('31559', 7.214087117701576)	
('31560', 6.971264367816092)	
('31561', 6.653846153846154)	
('31564', 7.411411411411412)	
('31566', 6.909090909090909)	
('31568', 6.333333333333333)	
('3157', 6.553191489361702)	
('31573', 6.931034482758621)	
('31575', 5.0)	
('31578', 5.0)	
('31580', 7.8783253379851725)	
('31581', 7.0)	
('31586', 2.0)	
('31587', 2.0)	
('3159', 7.166666666666667)	
('31592', 8.121212121212121)	
('31593', 6.545454545454546)	
('31598', 6.786516853932584)	
('316', 6.091954022988506)	
('3160', 5.195121951219512)	
('31608', 6.71875)	
('31610', 7.455089820359281)	
('31617', 7.5)	
('31618', 5.666666666666667)	
('3162', 7.071428571428571)	
('31621', 6.799270072992701)	
('31624', 3.6666666666666665)	
('31630', 6.930747922437673)	
('31633', 5.261904761904762)	
('31634', 2.909090909090909)	
('31636', 7.024813895781637)	
('31637', 8.060428849902534)	
('31638', 5.333333333333333)	
('31639', 5.0)	
('3164', 8.0)	
('31641', 3.5)	
('31643', 5.0)	
('31644', 3.5)	
('31645', 7.588983050847458)	
('31647', 2.0)	
('3165', 7.739526411657559)	
('31652', 6.5)	
('3166', 6.721419185282523)	
('31662', 4.0)	
('31665', 7.68)	
('31668', 7.166666666666667)	
('31669', 6.5)	
('3167', 8.354946524064172)	
('31670', 6.92)	
('31675', 6.586206896551724)	
('31676', 5.4)	
('31680', 7.573643410852713)	
('31683', 6.642023346303502)	
('31685', 2.6)	
('31686', 4.285714285714286)	
('31687', 3.0)	
('31688', 1.25)	
('31689', 2.25)	
('31695', 3.3333333333333335)	
('31697', 2.0)	
('31699', 6.0)	
('317', 8.069108761329305)	
('31704', 7.8904823989569755)	
('31706', 7.686116700201207)	
('3171', 6.934782608695652)	
('31710', 6.079726651480637)	
('31711', 7.953271028037383)	
('31715', 8.343537414965986)	
('31716', 6.692)	
('31722', 7.519053876478318)	
('31730', 7.0)	
('31733', 7.860182370820668)	
('31736', 6.785714285714286)	
('31737', 7.328579916815211)	
('31738', 6.428571428571429)	
('3174', 7.230508474576271)	
('31740', 6.592592592592593)	
('31741', 8.299618320610687)	
('31747', 5.333333333333333)	
('3175', 6.4)	
('31750', 6.0)	
('31754', 7.686206896551724)	
('31756', 6.870967741935484)	
('31757', 8.859649122807017)	
('31759', 3.0)	
('3176', 6.0)	
('31760', 5.25)	
('31761', 3.0)	
('31762', 7.0)	
('31763', 7.450704225352113)	
('31764', 8.001482579688659)	
('31769', 5.0)	
('31771', 7.638755980861244)	
('31772', 7.803329864724246)	
('31777', 4.666666666666667)	
('3178', 5.75)	
('31780', 7.277777777777778)	
('31790', 6.3076923076923075)	
('31793', 6.136929460580913)	
('31797', 6.551724137931035)	
('31798', 7.761095700416089)	
('318', 7.0556328233657855)	
('3180', 6.75)	
('31804', 6.69283276450512)	
('31815', 7.121052631578947)	
('3182', 6.764705882352941)	
('31821', 7.730550284629981)	
('31827', 5.6)	
('31829', 6.0)	
('3183', 6.2)	
('31830', 4.333333333333333)	
('31831', 2.6)	
('31832', 2.0)	
('31833', 2.5)	
('31834', 2.75)	
('31845', 6.5226860254083485)	
('31846', 6.181818181818182)	
('31848', 6.917222963951936)	
('3185', 7.473684210526316)	
('31851', 6.666666666666667)	
('31859', 8.002098635886673)	
('3186', 7.415384615384616)	
('31865', 5.826923076923077)	
('31866', 7.0)	
('31867', 6.592920353982301)	
('31873', 5.5)	
('31874', 5.0)	
('31880', 5.8)	
('31885', 7.083333333333333)	
('31890', 6.25)	
('31894', 5.9)	
('319', 6.465346534653466)	
('3190', 7.2)	
('31904', 6.047413793103448)	
('31908', 3.0)	
('31909', 7.093457943925234)	
('31911', 6.0)	
('31912', 4.5)	
('31914', 6.576100628930818)	
('31918', 7.241935483870968)	
('31919', 7.5)	
('3192', 5.4375)	
('31923', 7.0)	
('31925', 4.5)	
('31927', 6.538461538461538)	
('3193', 7.175)	
('31930', 7.0)	
('3194', 7.083333333333333)	
('31952', 7.571428571428571)	
('31953', 7.874136607828089)	
('3196', 7.352941176470588)	
('31964', 8.430753768844221)	
('31966', 8.0)	
('31967', 8.0)	
('31972', 9.0)	
('31973', 8.09016393442623)	
('31977', 3.0)	
('31978', 8.0)	
('31980', 6.96242774566474)	
('31989', 7.827586206896552)	
('3199', 7.5285714285714285)	
('31994', 6.497907949790795)	
('31995', 6.896551724137931)	
('31997', 7.555555555555555)	
('32', 8.405749293119698)	
('320', 6.831223628691983)	
('32005', 8.393939393939394)	
('3201', 6.428571428571429)	
('32010', 8.0)	
('32011', 7.388888888888889)	
('32013', 7.307007786429366)	
('3202', 6.7272727272727275)	
('32023', 6.714018691588785)	
('32026', 7.682352941176471)	
('3203', 7.96969696969697)	
('32030', 7.125)	
('32031', 6.333333333333333)	
('32034', 8.5)	
('32039', 6.426666666666667)	
('32041', 6.333333333333333)	
('3205', 5.466666666666667)	
('32051', 7.450757575757576)	
('32059', 7.0)	
('32065', 5.375)	
('32071', 6.5)	
('32083', 6.496087636932708)	
('32084', 7.0)	
('32087', 7.5)	
('32088', 7.5)	
('32092', 3.0)	
('32093', 8.08405172413793)	
('32094', 7.337595907928389)	
('321', 6.221649484536083)	
('3210', 7.407992565055762)	
('32108', 7.900636942675159)	
('3211', 5.3076923076923075)	
('32122', 8.303030303030303)	
('3213', 7.083333333333333)	
('32139', 5.25)	
('3214', 6.6)	
('32142', 4.0)	
('32143', 2.0)	
('32145', 6.0)	
('32146', 6.0)	
('32147', 4.0)	
('32148', 6.0)	
('32149', 7.0)	
('3215', 6.838709677419355)	
('32151', 7.1)	
('32153', 7.090909090909091)	
('32160', 7.3076923076923075)	
('32167', 3.0)	
('32171', 6.512195121951219)	
('32174', 7.5813953488372094)	
('32175', 7.553475935828877)	
('3218', 7.48314606741573)	
('32182', 8.610661268556006)	
('32188', 8.414125200642054)	
('32189', 7.871319520174482)	
('3219', 7.4739336492890995)	
('32190', 6.608695652173913)	
('32191', 6.0)	
('322', 8.117011701170117)	
('3220', 7.52)	
('32202', 4.8)	
('3221', 7.397111913357401)	
('32214', 6.843333333333334)	
('32215', 7.713414634146342)	
('3222', 7.676470588235294)	
('32227', 3.0)	
('32228', 6.848214285714286)	
('3223', 7.557377049180328)	
('32233', 4.0)	
('32237', 1.0)	
('32240', 7.333333333333333)	
('32245', 7.489208633093525)	
('3225', 7.62517353077279)	
('32251', 5.0)	
('32256', 4.0)	
('3226', 8.40658362989324)	
('32264', 6.428571428571429)	
('32267', 6.8125)	
('32268', 7.797564687975647)	
('32269', 1.0)	
('3227', 7.096774193548387)	
('32274', 6.8)	
('3228', 8.099840891010341)	
('32281', 9.426313105558389)	
('32282', 8.502526103065005)	
('32287', 6.525)	
('32288', 4.5)	
('32289', 4.5)	
('3229', 7.538141993957704)	
('32291', 2.0)	
('32293', 3.0)	
('32294', 3.75)	
('32295', 2.0)	
('32296', 4.666666666666667)	
('32298', 3.5)	
('323', 7.795540032240731)	
('3230', 7.488593944421402)	
('32301', 6.674074074074074)	
('32309', 6.6695652173913045)	
('3231', 7.452088452088452)	
('32311', 7.0)	
('32313', 7.324723247232472)	
('3232', 6.612903225806452)	
('32321', 7.666666666666667)	
('32323', 7.432835820895522)	
('32324', 4.0)	
('32338', 5.8)	
('3234', 6.510204081632653)	
('32343', 6.666666666666667)	
('32344', 3.0)	
('32346', 5.0)	
('32349', 5.666666666666667)	
('3235', 6.166666666666667)	
('32359', 7.0)	
('32360', 6.808988764044944)	
('32365', 7.617328519855596)	
('32366', 8.633802816901408)	
('32370', 8.079903147699758)	
('32376', 6.9411764705882355)	
('32377', 5.0)	
('32379', 7.120659722222222)	
('32380', 7.8310740354535975)	
('32382', 5.428571428571429)	
('32383', 5.785714285714286)	
('32384', 4.0)	
('32385', 7.0)	
('32388', 2.5)	
('3239', 6.3478260869565215)	
('324', 7.742268041237113)	
('32400', 6.5)	
('32408', 4.0)	
('32409', 7.533333333333333)	
('32412', 6.0)	
('32415', 7.65)	
('32422', 9.0)	
('32423', 6.333333333333333)	
('3243', 5.0)	
('32430', 3.0)	
('32438', 6.044811320754717)	
('32446', 5.6)	
('3245', 7.5)	
('32454', 5.98936170212766)	
('32461', 6.25)	
('32467', 4.7272727272727275)	
('32468', 7.130434782608695)	
('3247', 7.529767911200807)	
('3248', 6.82)	
('32481', 5.363636363636363)	
('32483', 7.012096774193548)	
('32484', 6.055555555555555)	
('32485', 7.822188449848024)	
('32491', 7.825648414985591)	
('325', 7.363291824580401)	
('3250', 6.276315789473684)	
('32502', 6.0)	
('32503', 6.0)	
('3251', 3.0)	
('32511', 6.714285714285714)	
('3252', 5.583333333333333)	
('32521', 7.0)	
('32526', 7.687188019966722)	
('32534', 7.5)	
('3254', 5.945945945945946)	
('32542', 7.754862053369516)	
('32543', 8.2)	
('32547', 7.738095238095238)	
('32548', 6.2)	
('32551', 8.206741573033709)	
('32553', 7.193396226415095)	
('3256', 7.708860759493671)	
('32561', 6.749419953596288)	
('32563', 7.0)	
('32564', 6.0)	
('32566', 7.681159420289855)	
('32574', 7.5625)	
('3258', 6.367647058823529)	
('32581', 4.0)	
('32588', 4.75)	
('3259', 6.333333333333333)	
